,Item_id,POI_Type,L2_Category_name,stars,clusters
42241,1797,0,50,1.0,2
42254,1798,0,114,1.0,4
42257,1799,0,100,1.0,6
42258,1800,0,151,1.0,1
42263,1801,0,100,1.0,0
42285,1802,0,175,1.0,0
42293,1803,0,60,1.0,6
42302,1804,0,167,1.0,0
42309,1805,0,178,1.0,2
42317,1806,0,165,1.0,4
42323,1807,0,50,1.0,7
42327,1808,0,239,1.0,0
42329,1809,0,200,1.0,1
42333,1810,0,100,1.0,2
42342,1811,0,175,1.0,0
42350,1812,0,184,1.0,2
42361,1813,0,114,1.0,0
42374,1814,0,42,1.0,6
42378,1815,0,164,1.0,7
42385,1816,0,119,1.0,7
42404,1817,0,13,1.0,8
42406,1818,0,27,1.0,2
42414,1819,0,54,1.0,0
42415,1820,0,198,1.0,5
42416,1821,0,94,1.0,9
42432,1822,0,100,1.0,5
42435,1823,0,13,1.0,2
42437,1824,0,22,1.0,1
42439,1825,0,13,1.0,2
42441,1826,0,221,1.0,0
42444,1827,0,14,1.0,9
42466,1828,0,163,1.0,9
42467,1829,0,27,1.0,0
42475,1830,0,195,1.0,0
42480,1831,0,254,1.0,5
42486,1832,0,49,1.0,0
42487,1833,0,216,1.0,7
42496,1834,0,138,1.0,0
42497,1835,0,167,1.0,2
42499,1836,0,55,1.0,1
42504,1837,0,137,1.0,6
42507,1838,0,229,1.0,9
42510,1839,0,239,1.0,2
42533,1840,0,159,1.0,2
42543,1841,0,234,1.0,2
42559,1842,0,100,1.0,4
42567,1843,0,119,1.0,5
42582,1844,0,37,1.0,0
42585,1845,0,111,1.0,1
42588,1846,0,240,1.0,6
42595,1847,0,119,1.0,0
42598,1848,0,190,1.0,6
42604,1849,0,67,1.0,9
42625,1850,0,258,1.0,0
42629,1851,0,100,1.0,2
42630,1852,0,126,1.0,0
42634,1853,0,153,1.0,0
42643,1854,0,58,1.0,4
42650,1855,0,238,1.0,4
42658,1856,0,130,1.0,6
42660,1857,0,241,1.0,0
42661,1858,0,119,1.0,0
42674,1859,0,94,1.0,0
42676,1860,0,167,1.0,2
42707,1861,0,50,1.0,2
42711,1862,0,191,1.0,2
42717,1863,0,119,1.0,0
42728,1864,0,27,1.0,1
42744,1865,0,205,1.0,1
42750,1866,0,40,1.0,6
42759,1867,0,56,1.0,0
42761,1868,0,137,1.0,0
42764,1869,0,144,1.0,0
42767,1870,0,181,1.0,2
42779,1871,0,119,1.0,0
42782,1872,0,237,1.0,2
42785,1873,0,120,1.0,4
42786,1874,0,145,1.0,0
42790,1875,0,67,1.0,2
42901,1876,0,50,1.0,4
42902,1877,0,5,1.0,0
42904,1878,0,200,1.0,6
42906,1879,0,131,1.0,5
42911,1880,0,55,1.0,4
42925,1881,0,55,1.0,4
42937,1882,0,90,1.0,3
42966,1883,0,182,1.0,3
42993,1884,0,90,1.0,3
43004,1885,0,120,1.0,4
43021,1886,0,175,1.0,0
43022,1887,0,195,1.0,2
43026,1888,0,175,1.0,6
43034,1889,0,183,1.0,4
43036,1890,0,196,1.0,2
43043,1891,0,175,1.0,0
43044,1892,0,109,1.0,9
43057,1893,0,74,1.0,4
43065,1894,0,44,1.0,0
43073,1895,0,138,1.0,0
43075,1896,0,50,1.0,1
43085,1897,0,55,1.0,6
43093,1898,0,175,1.0,5
43095,1899,0,40,1.0,0
43097,1900,0,30,1.0,8
43107,1901,0,242,1.0,6
43109,1902,0,233,1.0,0
43114,1903,0,187,1.0,6
43117,1904,0,55,1.0,0
43118,1905,0,55,1.0,8
43122,1906,0,119,1.0,5
43132,1907,0,61,1.0,4
43138,1908,0,90,1.0,2
43152,1909,1,100,1.0,8
43153,1909,1,238,1.0,8
43154,1909,1,72,1.0,8
43157,1909,1,240,1.0,8
43176,1909,1,25,1.0,8
43210,1909,1,95,1.0,8
43415,1910,0,74,1.0,2
43429,1911,0,118,1.0,2
43434,1912,0,210,1.0,2
43437,1913,0,119,1.0,2
43439,1914,0,227,1.0,6
43471,1915,0,42,1.0,6
43485,1916,0,55,1.0,8
43503,1917,0,170,1.0,0
43512,1918,0,55,1.0,9
43513,1919,0,55,1.0,0
43521,1920,0,37,1.0,0
43523,1921,0,13,1.0,2
43524,1922,0,210,1.0,1
43525,1923,0,18,1.0,8
43546,1924,0,18,1.0,8
43556,1925,0,100,1.0,8
43570,1926,0,70,1.0,7
43597,1927,0,118,1.0,1
43605,1928,0,99,1.0,2
43633,1929,0,55,1.0,2
43645,1930,0,61,1.0,2
43659,1931,0,50,1.0,8
43674,1932,0,49,1.0,4
43676,1933,0,231,1.0,2
43686,1934,0,119,1.0,5
43692,1935,0,175,1.0,1
43699,1936,0,114,1.0,0
43712,1937,0,50,1.0,1
43718,1938,0,50,1.0,7
43724,1939,0,55,1.0,6
43726,1940,0,229,1.0,2
43733,1941,0,14,1.0,9
43743,1942,0,216,1.0,7
43756,1943,0,55,1.0,2
43760,1944,0,170,1.0,0
43763,1945,0,210,1.0,2
43782,1946,0,58,1.0,4
43787,1947,0,98,1.0,0
43789,1948,0,191,1.0,3
43790,1949,0,49,1.0,6
43791,1950,0,55,1.0,7
43792,1951,0,216,1.0,8
43801,1952,0,206,1.0,6
43807,1953,0,216,1.0,2
43824,1954,0,188,1.0,2
43839,1955,0,100,1.0,2
43843,1956,0,215,1.0,7
43856,1957,0,61,1.0,7
43857,1958,0,167,1.0,8
43866,1959,0,62,1.0,7
43875,1960,0,119,1.0,8
43876,1961,0,104,1.0,7
43878,1962,0,22,1.0,6
43892,1963,0,28,1.0,0
43898,1964,0,49,1.0,0
43923,1965,0,74,1.0,8
43929,1966,0,100,1.0,8
43930,1967,0,205,1.0,1
43934,1968,0,55,1.0,8
43942,1969,0,148,1.0,7
43968,1970,0,224,1.0,6
43969,1971,0,22,1.0,8
43970,1972,0,214,1.0,7
43978,1973,0,92,1.0,2
43994,1974,0,176,1.0,2
44002,1975,0,81,1.0,0
44006,1976,0,87,1.0,2
44007,1977,0,58,1.0,8
44034,1978,0,57,1.0,8
44042,1979,0,243,1.0,2
44055,1980,0,26,1.0,2
44071,1981,0,253,1.0,2
44082,1982,0,182,1.0,4
44105,1983,0,79,1.0,8
44166,1984,0,172,1.0,1
44173,1985,0,38,1.0,8
44193,1986,0,205,1.0,4
44199,1987,0,55,1.0,6
44201,1988,0,167,1.0,5
44206,1989,0,194,1.0,1
44241,1990,0,114,1.0,1
44259,1991,0,158,1.0,3
44266,1992,0,119,1.0,3
44267,1993,0,74,1.0,4
44290,1994,0,222,1.0,8
44296,1995,0,123,1.0,0
44298,1996,0,180,1.0,9
44312,1997,0,117,1.0,9
44313,1998,0,167,1.0,2
44326,1999,0,237,1.0,9
44329,2000,0,70,1.0,4
44335,2001,0,100,1.0,0
44354,2002,0,215,1.0,0
44364,2003,0,131,1.0,0
44366,2004,0,42,1.0,6
44371,2005,0,171,1.0,0
44423,2006,0,199,1.0,0
44456,2007,0,66,1.0,0
44465,2008,0,90,1.0,2
44477,2009,0,128,1.0,6
44486,2010,0,137,1.0,6
44491,2011,0,79,1.0,4
44527,2012,0,182,1.0,6
44536,2013,0,167,1.0,7
44546,2014,0,43,1.0,7
44590,2015,0,43,1.0,7
44602,2016,0,100,1.0,7
44617,2017,0,158,1.0,4
44628,2018,0,14,1.0,9
44654,2019,0,182,1.0,1
44683,2020,0,37,1.0,0
44684,2021,0,70,1.0,7
44693,2022,0,229,1.0,7
44710,2023,0,66,1.0,8
44727,2024,0,175,1.0,7
44735,2025,0,47,1.0,7
44744,2026,0,128,1.0,7
44762,2027,0,165,1.0,7
44775,2028,0,9,1.0,7
44804,2029,0,21,1.0,7
44837,2030,0,167,1.0,7
44866,2031,0,237,1.0,1
44880,2032,0,104,1.0,1
44893,2033,0,111,1.0,2
44931,2034,0,70,1.0,2
44966,2035,0,59,1.0,4
45034,2036,0,118,1.0,2
45047,2037,0,229,1.0,2
45057,2038,0,77,1.0,8
45116,2039,0,188,1.0,2
45142,2040,0,55,1.0,2
45150,2041,0,13,1.0,2
45160,2042,0,55,1.0,2
45199,2043,0,70,1.0,2
45236,2044,0,182,1.0,2
45401,2045,0,59,1.0,4
45418,2046,0,200,1.0,2
45425,2047,0,208,1.0,0
45438,2048,0,208,1.0,2
45449,2049,0,99,1.0,4
45463,2050,0,159,1.0,4
45484,2051,0,74,1.0,2
45505,2052,0,49,1.0,2
45508,2053,0,80,1.0,4
45539,2054,0,89,1.0,2
45553,2055,0,70,1.0,4
45619,2056,0,174,1.0,4
45662,2057,0,210,1.0,2
45664,2058,0,21,1.0,4
45686,2059,0,95,1.0,4
45702,2060,0,97,1.0,3
45714,2061,0,186,1.0,3
45753,2062,0,169,1.0,3
45762,2063,0,175,1.0,3
45819,2064,0,186,1.0,3
45860,2065,0,82,1.0,8
45884,2066,0,49,1.0,8
45909,2067,0,196,1.0,8
45931,2068,0,196,1.0,8
45953,2069,0,19,1.0,8
45979,2070,0,119,1.0,7
46032,2071,0,228,1.0,7
46049,2072,0,202,1.0,7
46067,2073,0,37,1.0,7
46084,2074,0,27,1.0,7
46094,2075,0,24,1.0,7
46113,2076,0,68,1.0,7
46124,2077,0,238,1.0,7
46142,2078,0,198,1.0,7
46154,2079,0,77,1.0,7
46173,2080,0,64,1.0,7
46193,2081,0,157,1.0,7
46202,2082,0,153,1.0,7
46214,2083,0,157,1.0,7
46246,2084,0,250,1.0,7
46260,2085,0,29,1.0,7
46270,2086,0,100,1.0,7
46284,2087,0,188,1.0,7
46292,2088,0,220,1.0,1
46369,2089,0,250,1.0,1
46452,2090,0,214,1.0,1
46530,2091,0,246,1.0,1
46603,2092,0,119,1.0,1
46639,2093,0,200,1.0,1
46715,2094,0,249,1.0,1
46795,2095,0,175,1.0,1
46882,2096,0,158,1.0,1
46955,2097,0,199,1.0,1
47012,2098,0,60,1.0,1
47040,2099,0,142,1.0,6
47085,2100,0,175,1.0,6
47092,2101,0,101,1.0,0
47114,2102,0,29,1.0,2
47124,2103,0,13,1.0,8
47135,2104,0,131,1.0,8
47136,2105,0,20,1.0,2
47148,2106,0,32,1.0,0
47158,2107,0,126,1.0,0
47159,2108,0,143,1.0,0
