Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,L2_Category_name,name,stars,Time,Date,POI,clusters,L1_Category_name,L1_Category,counts,new_time
1764,7,0,263,33.576974,-112.125629,59,LA Fitness,2.5,13:41:50,2012518,Combined,3,1,Shop & Service,2,13
385,264,1,263,33.581192,-112.135212,12,Fry's Food & Drug Stores & Fry's Marketplace,3.5,14:13:00,2012518,Independent,3,1,Shop & Service,2,14
250,176,1,263,33.445515,-112.066748,101,Chase Field,4.0,2:13:51,2012707,Independent,2,3,Arts & Entertainment,2,2
1764,7,0,263,33.576974,-112.125629,59,LA Fitness,2.5,15:50:16,2012707,Combined,3,1,Shop & Service,2,15
1765,1207,1,263,33.581045,-112.128922,38,S & G Pharmacy,3.5,0:06:50,20121019,Independent,3,5,Professional & Other Places,3,0
177,130,1,263,33.609794,-112.179379,50,Banner Thunderbird Medical Center,2.5,1:07:43,20121019,Independent,8,5,Professional & Other Places,3,1
1764,7,0,263,33.576974,-112.125629,59,LA Fitness,2.5,2:13:39,20121019,Combined,3,1,Shop & Service,3,2
370,7,0,263,33.575011,-112.122656,28,Harkins Theatres Metrocenter 12,3.0,20:06:35,20121109,Combined,3,3,Arts & Entertainment,2,20
1766,182,0,263,33.581261,-112.125094,3,Pro Nails by Tina,3.5,22:23:41,20121109,Combined,3,1,Shop & Service,2,22
1767,1208,1,263,33.626295,-112.195896,129,Cactus High School,5.0,0:24:08,20121207,Independent,8,5,Professional & Other Places,2,0
320,132,0,263,33.580897,-112.152823,4,Target,3.5,2:43:43,20121207,Combined,3,1,Shop & Service,2,2
348,182,0,263,33.58138,-112.12254,9,Sizzler,2.5,0:32:54,2013307,Combined,3,2,Food,2,0
1768,1209,1,263,33.545025,-112.110044,108,Huger Mercy Living Center,4.0,20:38:36,2013307,Independent,3,5,Professional & Other Places,2,20
1766,182,0,263,33.581261,-112.125094,3,Pro Nails by Tina,3.5,19:59:47,2013314,Combined,3,1,Shop & Service,2,19
1769,182,0,263,33.581376,-112.12522,146,Samurai Sam's,3.0,20:59:36,2013314,Combined,3,2,Food,2,20
1770,256,0,263,33.552745,-112.135949,9,JB's Restaurant,3.5,16:52:42,2013331,Combined,3,2,Food,2,16
334,234,1,263,33.583043,-112.187758,105,The Home Depot,3.0,17:53:12,2013331,Independent,5,1,Shop & Service,2,17
614,412,0,263,33.602113,-111.985977,4,JCPenney,3.0,17:32:24,2013412,Combined,7,1,Shop & Service,2,17
347,138,0,263,33.597181,-112.036194,6,Carolina's Mexican Food,4.0,19:52:28,2013412,Combined,7,2,Food,2,19
1771,1210,1,263,33.640995000000004,-112.131352,6,Valle Luna,3.5,23:16:25,2013505,Independent,9,2,Food,2,23
1772,216,0,263,33.639232,-112.189079,6,Macayo's Mexican Table,3.0,23:34:31,2013505,Combined,8,2,Food,2,23
681,460,1,263,33.640415000000004,-112.153049,59,24 Hour Fitness,3.5,15:59:05,2013818,Independent,8,1,Shop & Service,2,15
370,7,0,263,33.575011,-112.122656,28,Harkins Theatres Metrocenter 12,3.0,20:03:08,2013818,Combined,3,3,Arts & Entertainment,2,20
69,56,0,263,33.426134999999995,-111.939723,44,Aura,3.0,6:12:35,2013825,Combined,1,4,Nightlife Spot,2,6
1764,7,0,263,33.576974,-112.125629,59,LA Fitness,2.5,19:02:11,2013825,Combined,3,1,Shop & Service,2,19
1773,0,0,263,33.521996,-112.098308,196,Bright Now! Dental,3.5,19:13:40,2013829,Combined,0,5,Professional & Other Places,2,19
138,103,0,263,33.554056,-112.101059,68,Bookmans Entertainment Exchange,4.0,20:20:02,2013829,Combined,3,1,Shop & Service,2,20
74,56,0,264,33.426140999999994,-111.939955,45,RA Sushi Bar Restaurant,3.0,3:29:57,2012507,Combined,1,2,Food,3,3
281,56,0,264,33.424068,-111.939764,43,The Bamboo Club,3.0,5:11:09,2012507,Combined,1,4,Nightlife Spot,3,5
280,56,0,264,33.423943,-111.939864,44,Mill Cue Club,3.5,5:26:54,2012507,Combined,1,4,Nightlife Spot,3,5
97,72,1,264,33.422998,-111.940218,22,Mellow Mushroom,3.5,1:15:17,2012609,Independent,1,2,Food,2,1
281,56,0,264,33.424068,-111.939764,43,The Bamboo Club,3.0,5:33:52,2012609,Combined,1,4,Nightlife Spot,2,5
1774,680,0,265,33.669855,-112.200724,70,Babbo Italian Eatery,3.5,1:51:59,2012428,Combined,8,2,Food,3,1
1775,1211,1,265,33.596342,-112.064642,9,Pointe In Tyme,3.0,14:51:55,2012428,Independent,3,2,Food,3,14
131,97,1,265,33.500596,-112.074195,14,Pane Bianco,4.0,21:07:21,2012428,Independent,0,2,Food,3,21
347,138,0,266,33.597181,-112.036194,6,Carolina's Mexican Food,4.0,0:23:45,2012513,Combined,7,2,Food,6,0
614,412,0,266,33.602113,-111.985977,4,JCPenney,3.0,1:18:36,2012513,Combined,7,1,Shop & Service,6,1
1100,744,1,266,33.451853,-111.949053,175,Zoolights,4.0,16:48:11,2012513,Independent,1,3,Arts & Entertainment,6,16
1100,744,1,266,33.451853,-111.949053,175,Zoolights,4.0,18:13:01,2012513,Independent,1,3,Arts & Entertainment,6,18
60,50,0,266,33.382863,-111.964846,1,Arizona Mills,3.0,23:15:47,2012513,Combined,1,1,Shop & Service,6,23
61,50,0,266,33.382325,-111.963387,4,At Home,3.0,23:16:07,2012513,Combined,1,1,Shop & Service,6,23
1287,179,0,266,33.495275,-112.020702,6,Manuel's Mexican Restaurant & Cantina,3.5,2:09:10,2012516,Combined,4,2,Food,2,2
1776,1212,1,266,33.434135999999995,-111.996753,123,Nathans Famous Hotdogs,2.0,20:24:46,2012516,Independent,1,2,Food,2,20
96,56,0,267,33.425498,-111.939921,44,Big Bang - Dueling Piano Bar,4.0,19:18:32,2012427,Combined,1,4,Nightlife Spot,2,19
811,56,0,267,33.425814,-111.940107,27,Fatburger,3.0,23:41:59,2012427,Combined,1,2,Food,2,23
499,56,0,267,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,4:17:27,2012428,Combined,1,4,Nightlife Spot,2,4
96,56,0,267,33.425498,-111.939921,44,Big Bang - Dueling Piano Bar,4.0,22:06:22,2012428,Combined,1,4,Nightlife Spot,2,22
499,56,0,267,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,4:39:04,2012429,Combined,1,4,Nightlife Spot,2,4
499,56,0,267,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,20:32:20,2012429,Combined,1,4,Nightlife Spot,2,20
1777,56,0,267,33.42616,-111.940135,210,In Season Deli,4.0,21:27:36,2012512,Combined,1,2,Food,2,21
499,56,0,267,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,23:59:07,2012512,Combined,1,4,Nightlife Spot,2,23
439,56,0,267,33.425532000000004,-111.940298,37,Starbucks,3.0,4:05:07,2012517,Combined,1,2,Food,3,4
499,56,0,267,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,4:22:13,2012517,Combined,1,4,Nightlife Spot,3,4
1778,56,0,267,33.424056,-111.94209,171,Sonoran Serenity Spa,5.0,22:19:56,2012517,Combined,1,6,Outdoors & Recreation,3,22
439,56,0,267,33.425532000000004,-111.940298,37,Starbucks,3.0,13:19:27,2012531,Combined,1,2,Food,2,13
499,56,0,267,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,13:30:47,2012531,Combined,1,4,Nightlife Spot,2,13
96,56,0,267,33.425498,-111.939921,44,Big Bang - Dueling Piano Bar,4.0,2:03:44,2012603,Combined,1,4,Nightlife Spot,5,2
499,56,0,267,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,4:21:56,2012603,Combined,1,4,Nightlife Spot,5,4
364,56,0,267,33.424193,-111.940357,44,El Hefe,3.0,7:09:29,2012603,Combined,1,4,Nightlife Spot,5,7
96,56,0,267,33.425498,-111.939921,44,Big Bang - Dueling Piano Bar,4.0,8:02:37,2012603,Combined,1,4,Nightlife Spot,5,8
499,56,0,267,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,23:24:23,2012603,Combined,1,4,Nightlife Spot,5,23
1196,56,0,267,33.425125,-111.940119,90,Cold Stone Creamery,3.0,3:50:45,2012604,Combined,1,2,Food,3,3
439,56,0,267,33.425532000000004,-111.940298,37,Starbucks,3.0,13:34:22,2012604,Combined,1,2,Food,3,13
499,56,0,267,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,23:55:08,2012604,Combined,1,4,Nightlife Spot,3,23
96,56,0,267,33.425498,-111.939921,44,Big Bang - Dueling Piano Bar,4.0,0:47:18,2012712,Combined,1,4,Nightlife Spot,2,0
68,56,0,267,33.426293,-111.940255,43,Hippies Cove,3.0,5:55:26,2012712,Combined,1,4,Nightlife Spot,2,5
499,56,0,267,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,19:09:48,20121110,Combined,1,4,Nightlife Spot,2,19
280,56,0,267,33.423943,-111.939864,44,Mill Cue Club,3.5,21:45:23,20121110,Combined,1,4,Nightlife Spot,2,21
280,56,0,267,33.423943,-111.939864,44,Mill Cue Club,3.5,0:35:33,20121120,Combined,1,4,Nightlife Spot,2,0
1779,56,0,267,33.424284,-111.940596,55,Public House On Sixth,3.0,14:37:41,20121120,Combined,1,2,Food,2,14
88,56,0,267,33.423793,-111.940445,44,Fat Tuesday,3.5,3:23:51,20121202,Combined,1,4,Nightlife Spot,2,3
811,56,0,267,33.425814,-111.940107,27,Fatburger,3.0,5:06:24,20121202,Combined,1,2,Food,2,5
1780,1213,1,268,33.568228999999995,-112.15367,211,Cafe' Ga Hyang,4.0,4:34:44,2012514,Independent,3,2,Food,2,4
1781,1214,1,268,33.568228999999995,-112.15367,211,Cafe' Ga Hyang,4.0,4:34:44,2012514,Independent,3,2,Food,2,4
355,248,1,268,33.567218,-112.152211,2,Bank of America,3.5,22:31:29,2012718,Independent,3,1,Shop & Service,2,22
356,249,1,268,33.567218,-112.152211,2,Bank of America,3.5,22:31:29,2012718,Independent,3,1,Shop & Service,2,22
1782,1215,1,268,33.510168,-112.095825,200,Pho Thanh,4.0,3:31:46,2013218,Independent,0,2,Food,2,3
424,284,1,268,33.465356,-112.082852,60,SideBar,4.0,4:45:22,2013218,Independent,2,4,Nightlife Spot,2,4
355,248,1,268,33.567218,-112.152211,2,Bank of America,3.5,21:41:56,2013618,Independent,3,1,Shop & Service,2,21
356,249,1,268,33.567218,-112.152211,2,Bank of America,3.5,21:41:56,2013618,Independent,3,1,Shop & Service,2,21
700,472,1,269,33.502227000000005,-111.995743,22,La Grande Orange Pizzeria,4.5,19:03:38,2012420,Independent,6,2,Food,2,19
1215,825,1,269,33.511343,-111.953087,186,Cholla Trail,4.5,19:04:14,2012420,Independent,6,6,Outdoors & Recreation,2,19
1783,1216,1,270,33.639758,-111.997408,50,Abrazo Scottsdale Campus,3.0,17:05:57,2012818,Independent,7,5,Professional & Other Places,2,17
1783,1216,1,270,33.639758,-111.997408,50,Abrazo Scottsdale Campus,3.0,19:07:25,2012818,Independent,7,5,Professional & Other Places,2,19
427,285,1,271,33.494911,-111.97578500000002,131,OHSO Brewery- Arcadia,4.0,20:01:30,2013505,Independent,6,4,Nightlife Spot,2,20
1784,1217,1,271,33.494725,-111.98595,7,Sushi Brokers,3.5,22:24:17,2013505,Independent,6,2,Food,2,22
1785,1218,1,271,33.480494,-111.935105,37,Echo Coffee,4.0,2:42:48,2013510,Independent,6,2,Food,2,2
1786,76,0,271,33.510874,-112.013657,33,Mae & Marie,3.5,19:19:20,2013510,Combined,4,1,Shop & Service,2,19
1543,756,0,272,33.495296999999994,-111.979884,37,Black Cat Coffee House,4.0,15:12:39,20121106,Combined,6,2,Food,2,15
158,118,1,272,33.464495,-111.986608,54,Holiday Inn Hotel & Suites Phoenix Airport North,3.0,15:25:50,20121106,Independent,6,0,Travel & Transport,2,15
231,165,0,272,33.479278,-111.987484,37,Starbucks,3.5,1:39:24,20121210,Combined,6,2,Food,3,1
1543,756,0,272,33.495296999999994,-111.979884,37,Black Cat Coffee House,4.0,15:13:04,20121210,Combined,6,2,Food,3,15
231,165,0,272,33.479278,-111.987484,37,Starbucks,3.5,15:25:15,20121210,Combined,6,2,Food,3,15
700,472,1,272,33.502227000000005,-111.995743,22,La Grande Orange Pizzeria,4.5,3:01:15,20121213,Independent,6,2,Food,2,3
1128,761,1,272,33.509402,-111.996174,12,Fresh & Easy,4.0,4:02:34,20121213,Independent,6,1,Shop & Service,2,4
1543,756,0,272,33.495296999999994,-111.979884,37,Black Cat Coffee House,4.0,15:23:36,20121221,Combined,6,2,Food,2,15
1787,104,0,272,33.495665,-111.987429,16,Walgreens,2.0,23:04:56,20121221,Combined,6,1,Shop & Service,2,23
1128,761,1,272,33.509402,-111.996174,12,Fresh & Easy,4.0,4:16:02,20121231,Independent,6,1,Shop & Service,2,4
1128,761,1,272,33.509402,-111.996174,12,Fresh & Easy,4.0,22:55:41,20121231,Independent,6,1,Shop & Service,2,22
1788,1219,1,273,33.509264,-111.988692,212,Havana Cafe,3.5,4:09:46,2012404,Independent,6,2,Food,2,4
1789,1220,1,273,33.467085,-111.987819,25,Clean Freak Car Wash,3.0,19:16:07,2012404,Independent,6,1,Shop & Service,2,19
74,56,0,273,33.426140999999994,-111.939955,45,RA Sushi Bar Restaurant,3.0,3:05:05,2012419,Combined,1,2,Food,2,3
75,56,0,273,33.426438,-111.939601,21,Rula Bula,4.0,5:25:19,2012419,Combined,1,2,Food,2,5
404,274,1,273,33.421621,-111.946789,22,Oregano's Pizza Bistro,4.0,3:46:06,2012511,Independent,1,2,Food,2,3
1790,1221,1,273,33.465839,-111.973037,14,Subway,4.0,21:50:15,2012511,Independent,6,2,Food,2,21
1164,501,0,273,33.4784,-111.996474,18,Arcadia Harkins Theater,2.5,4:52:29,2012612,Combined,6,3,Arts & Entertainment,2,4
1791,477,0,273,33.495834,-112.014651,9,Bertha's Caf????,4.5,21:06:27,2012612,Combined,4,2,Food,2,21
1101,165,0,273,33.473723,-111.986207,44,Dirty Drummer,4.0,4:35:31,2012617,Combined,6,4,Nightlife Spot,2,4
1164,501,0,273,33.4784,-111.996474,18,Arcadia Harkins Theater,2.5,22:52:34,2012617,Combined,6,3,Arts & Entertainment,2,22
149,29,0,274,33.451891,-112.069228,37,Starbucks,4.0,15:36:16,20121211,Combined,2,2,Food,2,15
1373,29,0,274,33.452763,-112.068779,45,Omoide Sushi & Noodle Bar,3.0,19:45:36,20121211,Combined,2,2,Food,2,19
151,29,0,274,33.452396,-112.070086,54,Sheraton Grand Phoenix,4.0,0:49:16,2013416,Combined,2,0,Travel & Transport,2,0
149,29,0,274,33.451891,-112.069228,37,Starbucks,4.0,14:44:13,2013416,Combined,2,2,Food,2,14
194,143,1,275,33.415753,-111.932573,87,Sun Devil Fitness Complex,4.0,1:13:02,2012410,Independent,1,7,College & University,2,1
194,143,1,275,33.415753,-111.932573,87,Sun Devil Fitness Complex,4.0,23:46:21,2012410,Independent,1,7,College & University,2,23
1660,1137,1,276,33.612761,-112.012525,44,Carmella's Italian Kitchen and Bar,4.0,1:59:09,2012408,Independent,7,4,Nightlife Spot,2,1
1660,1137,1,276,33.612761,-112.012525,44,Carmella's Italian Kitchen and Bar,4.0,7:01:56,2012408,Independent,7,4,Nightlife Spot,2,7
109,82,1,276,33.436853,-111.943886,41,Puzzling Adventures,5.0,3:34:34,2012530,Independent,1,3,Arts & Entertainment,2,3
549,367,1,276,33.497727000000005,-112.0741,89,George and Dragon Pub,3.5,6:29:13,2012530,Independent,0,4,Nightlife Spot,2,6
1660,1137,1,276,33.612761,-112.012525,44,Carmella's Italian Kitchen and Bar,4.0,6:11:30,2012812,Independent,7,4,Nightlife Spot,2,6
1660,1137,1,276,33.612761,-112.012525,44,Carmella's Italian Kitchen and Bar,4.0,6:41:53,2012812,Independent,7,4,Nightlife Spot,2,6
1771,1210,1,276,33.640995000000004,-112.131352,6,Valle Luna,3.5,4:40:13,2013322,Independent,9,2,Food,2,4
1771,1210,1,276,33.640995000000004,-112.131352,6,Valle Luna,3.5,21:43:59,2013322,Independent,9,2,Food,2,21
1660,1137,1,276,33.612761,-112.012525,44,Carmella's Italian Kitchen and Bar,4.0,0:55:36,2013517,Independent,7,4,Nightlife Spot,2,0
1602,1099,1,276,33.612413000000004,-112.012353,15,Dragon Palace,4.0,3:35:40,2013517,Independent,7,2,Food,2,3
1792,1222,1,277,33.497238,-112.15277,159,Blast Fitness Phoenix- Indian School,1.5,0:18:55,2013308,Independent,5,1,Shop & Service,2,0
1792,1222,1,277,33.497238,-112.15277,159,Blast Fitness Phoenix- Indian School,1.5,12:56:08,2013308,Independent,5,1,Shop & Service,2,12
1793,1223,1,277,33.508518,-112.094884,159,Blast Fitness Camelback,2.5,12:53:33,2013314,Independent,0,1,Shop & Service,2,12
1792,1222,1,277,33.497238,-112.15277,159,Blast Fitness Phoenix- Indian School,1.5,15:46:13,2013314,Independent,5,1,Shop & Service,2,15
1793,1223,1,277,33.508518,-112.094884,159,Blast Fitness Camelback,2.5,15:05:20,2013322,Independent,0,1,Shop & Service,2,15
27,20,1,277,33.509523,-112.060233,22,Oregano's Pizza Bistro,3.5,19:37:07,2013322,Independent,4,2,Food,2,19
1792,1222,1,277,33.497238,-112.15277,159,Blast Fitness Phoenix- Indian School,1.5,2:00:05,2013409,Independent,5,1,Shop & Service,3,2
1793,1223,1,277,33.508518,-112.094884,159,Blast Fitness Camelback,2.5,12:53:02,2013409,Independent,0,1,Shop & Service,3,12
1792,1222,1,277,33.497238,-112.15277,159,Blast Fitness Phoenix- Indian School,1.5,15:58:58,2013409,Independent,5,1,Shop & Service,3,15
1792,1222,1,277,33.497238,-112.15277,159,Blast Fitness Phoenix- Indian School,1.5,0:24:38,2013412,Independent,5,1,Shop & Service,2,0
1792,1222,1,277,33.497238,-112.15277,159,Blast Fitness Phoenix- Indian School,1.5,14:07:33,2013412,Independent,5,1,Shop & Service,2,14
1793,1223,1,277,33.508518,-112.094884,159,Blast Fitness Camelback,2.5,12:48:46,2013418,Independent,0,1,Shop & Service,2,12
1792,1222,1,277,33.497238,-112.15277,159,Blast Fitness Phoenix- Indian School,1.5,17:22:19,2013418,Independent,5,1,Shop & Service,2,17
1794,1224,1,278,33.480658,-111.99239,85,Dunkin' Donuts,3.0,12:03:08,20121219,Independent,6,2,Food,4,12
1039,501,0,278,33.48002,-112.003579,16,Walgreens,2.5,12:23:12,20121219,Combined,6,1,Shop & Service,4,12
232,165,0,278,33.475357,-111.98655,55,IHOP,2.0,17:42:56,20121219,Combined,6,2,Food,4,17
1795,1225,1,278,33.465884,-112.012683,6,Los Toritos,3.5,22:51:29,20121219,Independent,6,2,Food,4,22
129,95,1,278,33.447369,-112.063315,64,Mrs White's Golden Rule Cafe,3.5,18:14:17,20121221,Independent,2,2,Food,2,18
741,501,0,278,33.479456,-112.00068,4,Walmart Supercenter,1.5,20:01:26,20121221,Combined,6,1,Shop & Service,2,20
232,165,0,278,33.475357,-111.98655,55,IHOP,2.0,0:56:28,2013307,Combined,6,2,Food,4,0
232,165,0,278,33.475357,-111.98655,55,IHOP,2.0,9:35:07,2013307,Combined,6,2,Food,4,9
1170,165,0,278,33.478967,-111.984873,12,Fry's Food & Drug Stores,2.0,19:13:40,2013307,Combined,6,1,Shop & Service,4,19
618,414,1,278,33.4953,-111.99405,143,Z's Greek,4.5,19:21:44,2013307,Independent,6,2,Food,4,19
232,165,0,278,33.475357,-111.98655,55,IHOP,2.0,10:24:49,2013328,Combined,6,2,Food,2,10
1796,1226,1,278,33.463227,-112.057132,108,Banner - University Internal Medicine Center,3.0,17:30:11,2013328,Independent,2,5,Professional & Other Places,2,17
1797,8,0,278,33.507744,-112.047046,72,Verizon,2.5,17:33:15,2013329,Combined,4,1,Shop & Service,2,17
232,165,0,278,33.475357,-111.98655,55,IHOP,2.0,23:25:30,2013329,Combined,6,2,Food,2,23
232,165,0,278,33.475357,-111.98655,55,IHOP,2.0,6:34:12,2013420,Combined,6,2,Food,3,6
1105,501,0,278,33.480807,-111.996549,98,US Post Office,2.0,7:04:36,2013420,Combined,6,5,Professional & Other Places,3,7
741,501,0,278,33.479456,-112.00068,4,Walmart Supercenter,1.5,7:13:54,2013420,Combined,6,1,Shop & Service,3,7
1170,165,0,278,33.478967,-111.984873,12,Fry's Food & Drug Stores,2.0,18:07:32,2013425,Combined,6,1,Shop & Service,2,18
1105,501,0,278,33.480807,-111.996549,98,US Post Office,2.0,18:18:13,2013425,Combined,6,5,Professional & Other Places,2,18
741,501,0,278,33.479456,-112.00068,4,Walmart Supercenter,1.5,21:28:56,2013427,Combined,6,1,Shop & Service,2,21
1096,8,0,278,33.509526,-112.04254,6,Arriba Mexican Grill,3.5,22:38:01,2013427,Combined,4,2,Food,2,22
1191,806,1,278,33.507479,-111.949675,71,"The Phoenician, A Luxury Collection Resort, Scottsdale",4.0,18:38:16,2013714,Independent,6,0,Travel & Transport,2,18
618,414,1,278,33.4953,-111.99405,143,Z's Greek,4.5,19:16:39,2013714,Independent,6,2,Food,2,19
1161,501,0,278,33.479249,-111.998486,97,PetSmart,3.0,17:20:49,2013913,Combined,6,1,Shop & Service,2,17
229,165,0,278,33.474934000000005,-111.984949,97,Petco,3.5,17:47:40,2013913,Combined,6,1,Shop & Service,2,17
1279,869,1,279,33.458228000000005,-112.067767,44,The Lost Leaf,4.0,1:03:52,2013310,Independent,2,4,Nightlife Spot,2,1
1798,50,0,279,33.381128000000004,-111.964118,79,American Eagle Outfitters,3.5,22:18:15,2013310,Combined,1,1,Shop & Service,2,22
288,198,1,280,33.570842,-112.065618,6,Los Reyes De La Torta,4.5,1:31:44,2012422,Independent,3,2,Food,2,1
799,551,1,280,33.498401,-112.069373,100,Steele Indian School Park,3.5,23:18:23,2012422,Independent,0,6,Outdoors & Recreation,2,23
1799,148,0,280,33.522528,-112.047858,9,Phoenix City Grille,4.5,20:24:30,2012425,Combined,4,2,Food,2,20
1800,1227,1,280,33.448823,-112.081745,184,Phoenix Police Department,2.5,23:49:36,2012425,Independent,2,5,Professional & Other Places,2,23
329,229,1,280,33.458835,-112.082241,42,Circle K,2.0,20:40:44,20121031,Independent,2,1,Shop & Service,2,20
329,229,1,280,33.458835,-112.082241,42,Circle K,2.0,20:41:59,20121031,Independent,2,1,Shop & Service,2,20
1801,1228,1,280,33.494518,-112.148526,47,Essex Gentleman's Club,2.5,6:22:00,2013316,Independent,5,4,Nightlife Spot,3,6
1138,769,1,280,33.480737,-112.072307,54,Hilton Phoenix Suites,3.5,8:12:18,2013316,Independent,0,0,Travel & Transport,3,8
449,300,1,280,33.568919,-112.118259,94,Denny's,2.0,23:01:27,2013316,Independent,3,2,Food,3,23
394,268,1,280,33.57028,-112.118428,104,OfficeMax,3.0,1:40:05,2013404,Independent,3,1,Shop & Service,3,1
1802,1229,1,280,33.567844,-112.153784,45,Seido Sushi,4.5,20:18:14,2013404,Independent,3,2,Food,3,20
1803,1230,1,280,33.567844,-112.153784,45,Seido Sushi,4.5,20:18:14,2013404,Independent,3,2,Food,3,20
909,615,1,281,33.531686,-111.961026,9,El Chorro,3.5,4:15:46,2012422,Independent,6,2,Food,3,4
1804,1231,1,281,33.522244,-111.95946,71,Sanctuary on Camelback Mountain Resort and Spa,4.5,5:08:34,2012422,Independent,6,0,Travel & Transport,3,5
282,194,1,281,33.493582,-111.933883,54,Hotel Valley Ho,4.0,17:40:30,2012422,Independent,6,0,Travel & Transport,3,17
56,46,1,282,33.500469,-112.074053,37,Lux Central,4.5,14:25:28,2012416,Independent,0,2,Food,2,14
715,485,1,282,33.45443,-112.074444,98,US Post Office,3.0,20:15:07,2012416,Independent,2,5,Professional & Other Places,2,20
56,46,1,282,33.500469,-112.074053,37,Lux Central,4.5,14:00:35,20121109,Independent,0,2,Food,2,14
1805,1232,1,282,33.510404,-112.046614,108,The Joint Chiropractic,4.5,22:21:43,20121109,Independent,4,5,Professional & Other Places,2,22
220,41,0,282,33.510872,-112.028102,1,Biltmore Fashion Park,4.0,19:30:16,20121221,Combined,4,1,Shop & Service,2,19
113,41,0,282,33.510543,-112.026442,57,Lilly Boutique,3.5,19:55:15,20121221,Combined,4,1,Shop & Service,2,19
1806,50,0,283,33.382201,-111.965521,57,FYE,3.5,1:05:13,2013126,Combined,1,1,Shop & Service,2,1
60,50,0,283,33.382863,-111.964846,1,Arizona Mills,3.0,20:56:17,2013126,Combined,1,1,Shop & Service,2,20
1189,165,0,283,33.478064,-111.986244,27,Five Guys,3.5,19:07:24,2013202,Combined,6,2,Food,2,19
60,50,0,283,33.382863,-111.964846,1,Arizona Mills,3.0,22:06:35,2013202,Combined,1,1,Shop & Service,2,22
60,50,0,283,33.382863,-111.964846,1,Arizona Mills,3.0,0:50:10,2013403,Combined,1,1,Shop & Service,2,0
60,50,0,283,33.382863,-111.964846,1,Arizona Mills,3.0,22:38:49,2013403,Combined,1,1,Shop & Service,2,22
60,50,0,284,33.382863,-111.964846,1,Arizona Mills,3.0,3:03:30,2012607,Combined,1,1,Shop & Service,2,3
810,165,0,284,33.477308,-111.984715,4,Target,3.5,3:59:20,2012607,Combined,6,1,Shop & Service,2,3
280,56,0,284,33.423943,-111.939864,44,Mill Cue Club,3.5,6:35:39,2012728,Combined,1,4,Nightlife Spot,2,6
1128,761,1,284,33.509402,-111.996174,12,Fresh & Easy,4.0,19:46:41,2012728,Independent,6,1,Shop & Service,2,19
155,115,1,284,33.37896,-111.972065,72,Fry's Electronics,2.0,19:34:37,2012811,Independent,1,1,Shop & Service,2,19
1807,501,0,284,33.479537,-111.995708,6,Armando's Mexican Food,3.0,21:01:17,2012811,Combined,6,2,Food,2,21
427,285,1,285,33.494911,-111.97578500000002,131,OHSO Brewery- Arcadia,4.0,2:32:54,2012428,Independent,6,4,Nightlife Spot,2,2
1808,1233,1,285,33.472768,-112.056148,56,Tuck Shop,4.5,17:34:04,2012428,Independent,2,2,Food,2,17
755,511,1,285,33.422944,-111.951783,53,Cornish Pasty,4.5,2:38:40,2012429,Independent,1,2,Food,2,2
1809,477,0,285,33.494139000000004,-112.01588999999998,132,AMF Squaw Peak Lanes,3.0,3:34:47,2012429,Combined,4,3,Arts & Entertainment,2,3
1810,1234,1,285,33.465521,-112.026405,6,Tortas Paquime,4.0,2:10:21,2012502,Independent,2,2,Food,2,2
109,82,1,285,33.436853,-111.943886,41,Puzzling Adventures,5.0,2:48:09,2012502,Independent,1,3,Arts & Entertainment,2,2
1791,477,0,285,33.495834,-112.014651,9,Bertha's Caf????,4.5,19:52:57,2012512,Combined,4,2,Food,3,19
1468,1002,1,285,33.505904,-112.074194,37,F????me Caffe,4.5,21:06:25,2012512,Independent,0,2,Food,3,21
700,472,1,285,33.502227000000005,-111.995743,22,La Grande Orange Pizzeria,4.5,23:38:00,2012512,Independent,6,2,Food,3,23
972,657,1,285,33.457079,-112.071574,44,Angels Trumpet Ale House,4.0,2:34:08,2013216,Independent,2,4,Nightlife Spot,3,2
142,106,1,285,33.458808000000005,-112.077402,37,Lola Coffee,4.0,15:50:33,2013216,Independent,2,2,Food,3,15
791,543,1,285,33.456025,-112.073518,12,Phoestivus,4.5,16:14:53,2013216,Independent,2,1,Shop & Service,3,16
1117,50,0,286,33.385023,-111.964519,33,Bubble Bee,4.0,19:51:27,2012418,Combined,1,1,Shop & Service,2,19
63,51,1,286,33.392472,-111.96111299999998,14,Schlotzsky's,3.0,19:54:02,2012418,Independent,1,2,Food,2,19
1811,56,0,286,33.425782,-111.94059,57,Lotions & Potions,4.0,0:45:56,20121201,Combined,1,1,Shop & Service,3,0
811,56,0,286,33.425814,-111.940107,27,Fatburger,3.0,0:54:41,20121201,Combined,1,2,Food,3,0
