Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,Time,Date,POI,Category,name,stars,L2_Category_name,clusters,L1_Category_name,L1_Category,counts,new_time
1565,116,1,204,35.152969,-80.833065,19:18:30,2012529,Combined,Sandwich Place,Panera Bread,4.0,29,3,2,Food,2,19
609,116,1,204,35.153019,-80.833089,19:18:47,2012529,Combined,Food Court,Reid's Fine Foods,3.5,148,3,2,Food,2,19
1070,744,0,204,35.171661,-80.84995,10:50:47,2012606,Independent,Fast Food Restaurant,Chick-fil-A,4.0,27,3,2,Food,2,10
1531,1046,0,204,35.086469,-80.87742,23:03:31,2012606,Independent,Italian Restaurant,Olive Garden Italian Restaurant,2.5,36,6,2,Food,2,23
1559,106,1,204,35.173001,-80.847981,15:24:27,2012607,Combined,Bagel Shop,Bruegger's Bagels,3.0,44,3,2,Food,2,15
691,488,0,204,35.224912,-80.83965500000002,20:46:59,2012607,Independent,Basketball Stadium,Charlotte Hornets,4.0,149,0,0,Arts & Entertainment,2,20
1566,1063,0,204,35.147208,-80.82425699999997,18:09:51,2012609,Independent,Doctor's Office,Carolinas Healthcare Urgent Care,3.0,65,3,6,Professional & Other Places,2,18
1564,1062,0,204,35.140964000000004,-80.85200400000002,20:50:36,2012609,Independent,Church,St Vincent De Paul Church,4.0,35,3,6,Professional & Other Places,2,20
1559,106,1,204,35.173001,-80.847981,19:01:47,2012612,Combined,Bagel Shop,Bruegger's Bagels,3.0,44,3,2,Food,2,19
1427,106,1,204,35.173075,-80.848096,19:01:59,2012612,Combined,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,2,19
1559,106,1,204,35.173001,-80.847981,11:20:02,2012613,Combined,Bagel Shop,Bruegger's Bagels,3.0,44,3,2,Food,3,11
1427,106,1,204,35.173075,-80.848096,11:20:22,2012613,Combined,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,3,11
1559,106,1,204,35.173001,-80.847981,14:56:15,2012613,Combined,Bagel Shop,Bruegger's Bagels,3.0,44,3,2,Food,3,14
1559,106,1,204,35.173001,-80.847981,10:48:57,2012617,Combined,Bagel Shop,Bruegger's Bagels,3.0,44,3,2,Food,3,10
1427,106,1,204,35.173075,-80.848096,10:52:50,2012617,Combined,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,3,10
1567,106,1,204,35.173235,-80.84808000000002,14:08:01,2012617,Combined,Sandwich Place,Subway,2.5,29,3,2,Food,3,14
1559,106,1,204,35.173001,-80.847981,20:13:53,2012817,Combined,Bagel Shop,Bruegger's Bagels,3.0,44,3,2,Food,2,20
1427,106,1,204,35.173075,-80.848096,20:14:12,2012817,Combined,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,2,20
1559,106,1,204,35.173001,-80.847981,10:45:51,2012913,Combined,Bagel Shop,Bruegger's Bagels,3.0,44,3,2,Food,2,10
1427,106,1,204,35.173075,-80.848096,10:46:14,2012913,Combined,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,2,10
1559,106,1,204,35.173001,-80.847981,15:44:37,2012914,Combined,Bagel Shop,Bruegger's Bagels,3.0,44,3,2,Food,2,15
1427,106,1,204,35.173075,-80.848096,15:44:45,2012914,Combined,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,2,15
1567,106,1,204,35.173235,-80.84808000000002,16:39:05,2013107,Combined,Sandwich Place,Subway,2.5,29,3,2,Food,2,16
1427,106,1,204,35.173075,-80.848096,16:54:10,2013107,Combined,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,2,16
1568,1064,0,205,35.299637,-80.728298,13:00:41,20121008,Independent,Church,St Thomas Aquinas Catholic Church,4.5,35,5,6,Professional & Other Places,3,13
935,647,0,205,35.292592,-80.742009,13:11:35,20121008,Independent,Hardware Store,Lowe's Home Improvement Warehouse Stores,2.5,26,5,5,Shop & Service,3,13
239,169,1,205,35.310367,-80.75224399999998,13:31:56,20121008,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,5,2,Food,3,13
1063,225,1,205,35.226953,-80.841625,13:52:46,20121016,Combined,Coffee Shop,Taste Cafe,3.0,12,0,2,Food,2,13
1063,225,1,205,35.226953,-80.841625,18:51:49,20121016,Combined,Coffee Shop,Taste Cafe,3.0,12,0,2,Food,2,18
907,21,1,205,35.224938,-80.842177,15:28:09,2012612,Combined,Wings Joint,Wild Wing Cafe,2.5,92,0,2,Food,2,15
1063,225,1,205,35.226953,-80.841625,16:33:47,2012612,Combined,Coffee Shop,Taste Cafe,3.0,12,0,2,Food,2,16
25,22,1,205,35.227234,-80.838711,16:07:59,2012613,Combined,BBQ Joint,Queen City Q,3.5,18,0,2,Food,3,16
1063,225,1,205,35.226953,-80.841625,17:38:29,2012613,Combined,Coffee Shop,Taste Cafe,3.0,12,0,2,Food,3,17
392,281,0,205,35.24060700000001,-80.845191,22:32:14,2012613,Independent,Beer Garden,VBGB Beer Hall and Garden,4.5,113,0,9,Event,3,22
1063,225,1,205,35.226953,-80.841625,13:24:32,2012702,Combined,Coffee Shop,Taste Cafe,3.0,12,0,2,Food,3,13
478,339,0,205,35.213496,-80.855541,17:46:05,2012702,Independent,Sandwich Place,Sandwich Sam,3.0,29,0,2,Food,3,17
1029,713,0,205,35.205714,-80.83850100000002,18:22:56,2012702,Independent,Doctor's Office,Carolinas Medical Center- Women's Institute,3.5,65,0,6,Professional & Other Places,3,18
1063,225,1,205,35.226953,-80.841625,12:37:45,2012703,Combined,Coffee Shop,Taste Cafe,3.0,12,0,2,Food,2,12
683,377,1,205,35.304117,-80.750036,22:01:54,2012703,Combined,Breakfast Spot,IHOP,2.5,51,5,2,Food,2,22
481,225,1,205,35.227427,-80.842423,14:33:28,2013129,Combined,Coffee Shop,Starbucks,3.0,12,0,2,Food,3,14
481,225,1,205,35.227427,-80.842423,20:44:49,2013129,Combined,Coffee Shop,Starbucks,3.0,12,0,2,Food,3,20
239,169,1,205,35.310367,-80.75224399999998,22:59:49,2013129,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,5,2,Food,3,22
1569,384,1,205,35.336709,-80.75502,17:45:06,2013216,Combined,Salon / Barbershop,Sport Clips Haircuts of The Arbors at Mallard Creek,4.0,63,5,5,Shop & Service,2,17
1570,17,1,205,35.340486,-80.76516600000002,17:46:11,2013216,Combined,Restaurant,McAlister's Deli,3.5,124,5,2,Food,2,17
1570,17,1,205,35.340486,-80.76516600000002,18:31:18,2013218,Combined,Restaurant,McAlister's Deli,3.5,124,5,2,Food,2,18
594,424,0,205,35.337567,-80.757515,18:57:00,2013218,Independent,Coffee Shop,Starbucks,4.0,12,5,2,Food,2,18
1571,169,1,205,35.306985,-80.747589,13:09:53,2013226,Combined,Hospital,Carolinas Medical Center-University,3.5,77,5,6,Professional & Other Places,2,13
481,225,1,205,35.227427,-80.842423,15:07:51,2013226,Combined,Coffee Shop,Starbucks,3.0,12,0,2,Food,2,15
1568,1064,0,205,35.299637,-80.728298,14:39:24,2013516,Independent,Church,St Thomas Aquinas Catholic Church,4.5,35,5,6,Professional & Other Places,2,14
481,225,1,205,35.227427,-80.842423,19:30:25,2013516,Combined,Coffee Shop,Starbucks,3.0,12,0,2,Food,2,19
372,202,1,206,35.147755,-80.833105,22:39:53,20121022,Combined,Burrito Place,Original Pancake House,4.0,49,3,2,Food,2,22
250,116,1,206,35.152573,-80.832012,23:27:37,20121022,Combined,Electronics Store,Apple,3.0,41,3,5,Shop & Service,2,23
1402,963,0,206,35.160442,-80.85825899999998,0:25:56,20121211,Independent,Gym Pool,Marion Diehl Recreation Center,3.0,195,3,5,Shop & Service,2,0
372,202,1,206,35.147755,-80.833105,0:43:10,20121211,Combined,Burrito Place,Original Pancake House,4.0,49,3,2,Food,2,0
443,125,1,206,35.103169,-80.98635999999998,19:40:45,2012715,Combined,Mexican Restaurant,Salsarita's Fresh Mexican Grill,2.5,24,4,2,Food,2,19
1546,125,1,206,35.101969,-80.986876,19:41:39,2012715,Combined,Bookstore,Books-A-Million,3.5,89,4,5,Shop & Service,2,19
372,202,1,206,35.147755,-80.833105,0:32:44,2013205,Combined,Burrito Place,Original Pancake House,4.0,49,3,2,Food,2,0
464,13,1,206,35.143349,-80.930513,17:20:27,2013205,Combined,American Restaurant,O'Charley's Restaurant & Bar,3.0,32,4,2,Food,2,17
1041,724,0,207,35.14195,-80.732174,19:35:12,2013128,Independent,Gym,Planet Fitness - Charlotte - Coronation Blvd,3.0,55,8,5,Shop & Service,2,19
194,144,0,207,35.136558,-80.715603,21:37:59,2013128,Independent,American Restaurant,Boston Market,3.0,32,8,2,Food,2,21
31,28,1,207,35.082128999999995,-80.876713,0:10:32,2013212,Combined,Mall,Carolina Place Mall,3.5,22,6,5,Shop & Service,2,0
1214,840,0,207,35.08449,-80.729608,22:50:06,2013212,Independent,Gym / Fitness Center,Brace Family YMCA,4.0,57,8,5,Shop & Service,2,22
1041,724,0,207,35.14195,-80.732174,21:21:31,2013412,Independent,Gym,Planet Fitness - Charlotte - Coronation Blvd,3.0,55,8,5,Shop & Service,2,21
754,516,1,207,35.125899,-80.706237,23:47:23,2013412,Combined,Steakhouse,Texas Roadhouse,3.5,125,8,2,Food,2,23
194,144,0,207,35.136558,-80.715603,22:48:51,2013419,Independent,American Restaurant,Boston Market,3.0,32,8,2,Food,2,22
1213,538,1,207,35.12993,-80.703939,22:59:01,2013419,Combined,Grocery Store,Costco,4.0,19,8,5,Shop & Service,2,22
398,228,1,207,35.225744,-80.842252,4:27:02,2013421,Combined,Piano Bar,Howl at the Moon Charlotte,3.5,118,0,1,Nightlife Spot,2,4
489,348,0,207,35.139972,-80.717152,6:28:14,2013421,Independent,Breakfast Spot,IHOP,2.5,51,8,2,Food,2,6
1212,54,1,207,35.132373,-80.71211600000002,16:35:11,2013430,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,8,2,Food,2,16
494,351,0,207,35.223029,-80.727795,17:02:41,2013430,Independent,Library,Charlotte Mecklenburg Library - Hickory Grove,4.0,132,1,6,Professional & Other Places,2,17
31,28,1,207,35.082128999999995,-80.876713,20:17:32,2013509,Combined,Mall,Carolina Place Mall,3.5,22,6,5,Shop & Service,2,20
26,23,1,207,35.147615,-80.82996899999998,23:06:22,2013509,Combined,Grocery Store,Whole Foods Market - Charlotte,4.0,19,3,5,Shop & Service,2,23
1041,724,0,207,35.14195,-80.732174,19:59:10,2013510,Independent,Gym,Planet Fitness - Charlotte - Coronation Blvd,3.0,55,8,5,Shop & Service,2,19
1213,538,1,207,35.12993,-80.703939,22:56:25,2013510,Combined,Grocery Store,Costco,4.0,19,8,5,Shop & Service,2,22
200,52,1,207,35.160424,-80.88639,6:56:54,2013512,Combined,Strip Club,The Men's Club of Charlotte,3.5,81,3,1,Nightlife Spot,2,6
1213,538,1,207,35.12993,-80.703939,16:36:01,2013512,Combined,Grocery Store,Costco,4.0,19,8,5,Shop & Service,2,16
1572,1065,0,207,35.120759,-80.714256,17:06:08,2013528,Independent,Medical Center,Novant Health Southeast OB/GYN,5.0,60,8,6,Professional & Other Places,2,17
1041,724,0,207,35.14195,-80.732174,18:16:42,2013528,Independent,Gym,Planet Fitness - Charlotte - Coronation Blvd,3.0,55,8,5,Shop & Service,2,18
1573,1066,0,208,35.099211,-80.776209,1:04:57,20121215,Independent,Martial Arts Dojo,Urban Revolution Martial Arts,5.0,201,7,0,Arts & Entertainment,2,1
1246,34,1,208,35.06201,-80.815774,2:48:09,20121215,Combined,Steakhouse,Firebirds Wood Fired Grill,4.0,125,7,2,Food,2,2
1574,1067,0,209,35.309648,-80.756622,19:08:55,2012712,Independent,American Restaurant,Cheddar's Scratch Kitchen,3.0,32,5,2,Food,2,19
985,685,0,209,35.30912199999999,-80.755853,20:41:46,2012712,Independent,Sports Bar,Bikinis Sports Bar & Grill,2.5,15,5,1,Nightlife Spot,2,20
237,169,1,210,35.30880399999999,-80.75066,1:01:27,2013607,Combined,Hotel,Hilton Charlotte University,3.5,9,5,4,Travel & Transport,2,1
1575,1068,0,210,35.31375300000001,-80.744337,1:39:21,2013607,Independent,Restaurant,Chipotle Mexican Grill,2.5,124,5,2,Food,2,1
1576,22,1,210,35.227375,-80.838207,1:17:47,2013825,Combined,Light Rail,7th Street Lynx Station,4.0,114,0,4,Travel & Transport,4,1
471,22,1,210,35.227321999999994,-80.839334,1:19:35,2013825,Combined,Pizza Place,Brixx Wood Fired Pizza,3.5,37,0,2,Food,4,1
416,21,1,210,35.22528900000001,-80.842252,3:54:43,2013825,Combined,Pub,Mortimer's Cafe and Pub,3.5,4,0,1,Nightlife Spot,4,3
1577,228,1,210,35.225734,-80.84204100000002,3:57:56,2013825,Combined,Other Nightlife,Kandy Bar,3.0,160,0,1,Nightlife Spot,4,3
726,513,0,211,35.122683,-80.706614,15:47:22,2012703,Independent,Department Store,Target,2.5,61,8,5,Shop & Service,5,15
1578,244,1,211,35.083868,-80.732984,16:13:47,2012703,Combined,Pizza Place,Papa Murphy's,4.0,37,8,2,Food,5,16
316,230,0,211,35.141793,-80.734388,16:50:12,2012703,Independent,Thrift / Vintage Store,Goodwill,3.5,62,8,5,Shop & Service,5,16
31,28,1,211,35.082128999999995,-80.876713,20:06:17,2012703,Combined,Mall,Carolina Place Mall,3.5,22,6,5,Shop & Service,5,20
726,513,0,211,35.122683,-80.706614,21:46:23,2012703,Independent,Department Store,Target,2.5,61,8,5,Shop & Service,5,21
1579,1069,0,211,35.082283000000004,-80.727653,16:31:40,2012705,Independent,Drugstore / Pharmacy,CVS Pharmacy,3.0,11,8,5,Shop & Service,4,16
331,244,1,211,35.082937,-80.73254200000002,16:39:23,2012705,Combined,Grocery Store,Harris Teeter,4.0,19,8,5,Shop & Service,4,16
151,114,0,211,35.105234,-80.943446,17:33:03,2012705,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,4,17
331,244,1,211,35.082937,-80.73254200000002,22:07:59,2012705,Combined,Grocery Store,Harris Teeter,4.0,19,8,5,Shop & Service,4,22
151,114,0,211,35.105234,-80.943446,2:04:33,2012706,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,2,2
730,516,1,211,35.125177,-80.709311,15:16:14,2012706,Combined,Grocery Store,Harris Teeter,3.5,19,8,5,Shop & Service,2,15
90,65,0,212,35.197676,-80.85284200000002,1:02:41,2013315,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,2,1
1143,792,0,212,35.19842,-80.852285,14:28:49,2013315,Independent,Breakfast Spot,Famous Toastery,3.5,51,0,2,Food,2,14
1580,1070,0,212,35.189135,-80.830986,21:06:30,2013317,Independent,College Science Building,Queens University of Charlotte,4.0,202,3,3,College & University,2,21
1000,695,0,212,35.178526,-80.882506,22:54:51,2013317,Independent,Mexican Restaurant,Azteca Mexican Restaurant,3.5,24,3,2,Food,2,22
1494,1021,0,213,35.31163400000001,-80.745148,21:23:18,20121023,Independent,Bakery,Panera Bread,3.5,91,5,2,Food,2,21
1581,1071,0,213,35.313306,-80.743287,23:10:26,20121023,Independent,Mexican Restaurant,Chipotle Mexican Grill,2.5,24,5,2,Food,2,23
1571,169,1,213,35.306985,-80.747589,5:57:36,2012515,Combined,Hospital,Carolinas Medical Center-University,3.5,77,5,6,Professional & Other Places,2,5
1582,1072,0,213,35.303306,-80.753734,12:32:32,2012515,Independent,Dentist's Office,Carolina Asthma & Allergy Center,4.5,133,5,6,Professional & Other Places,2,12
1582,1072,0,213,35.303306,-80.753734,15:03:13,2012521,Independent,Dentist's Office,Carolina Asthma & Allergy Center,4.5,133,5,6,Professional & Other Places,2,15
298,216,1,213,35.296316,-80.74919200000002,23:39:32,2012521,Combined,Hardware Store,The Home Depot,3.0,26,5,5,Shop & Service,2,23
1583,874,1,213,35.297044,-80.755528,18:29:11,2012523,Combined,Vegetarian / Vegan Restaurant,Zizis Vegan Take-Out,4.0,203,5,2,Food,2,18
1584,1073,0,213,35.302212,-80.748082,19:13:46,2012523,Independent,Caribbean Restaurant,Golden Krust Caribbean Bakery & Grill,3.0,193,5,2,Food,2,19
1583,874,1,213,35.297044,-80.755528,22:41:33,2012607,Combined,Vegetarian / Vegan Restaurant,Zizis Vegan Take-Out,4.0,203,5,2,Food,2,22
1585,1074,0,213,35.31260200000001,-80.71860699999998,23:18:25,2012607,Independent,Residential Building (Apartment / Condo),49 North Apartments,2.0,112,5,8,Residence,2,23
1586,1075,0,213,35.314885,-80.700257,20:00:39,2012608,Independent,Grocery Store,Food Lion,3.0,19,5,5,Shop & Service,2,20
1281,879,0,213,35.294944,-80.747479,23:56:50,2012608,Independent,Japanese Restaurant,Ishi Japanese Restaurant,3.0,104,5,2,Food,2,23
141,109,0,213,35.207402,-80.86030600000002,17:07:21,2012610,Independent,Mexican Restaurant,Chipotle Mexican Grill,3.0,24,0,2,Food,2,17
1494,1021,0,213,35.31163400000001,-80.745148,23:10:03,2012610,Independent,Bakery,Panera Bread,3.5,91,5,2,Food,2,23
932,645,0,213,35.293237,-80.745327,12:24:37,2012611,Independent,Department Store,Target,3.0,61,5,5,Shop & Service,3,12
184,136,0,213,35.295145,-80.757923,12:27:27,2012611,Independent,Department Store,Walmart Supercenter,2.0,61,5,5,Shop & Service,3,12
1585,1074,0,213,35.31260200000001,-80.71860699999998,15:57:47,2012611,Independent,Residential Building (Apartment / Condo),49 North Apartments,2.0,112,5,8,Residence,3,15
187,138,1,213,35.348849,-80.853204,1:53:11,2012612,Combined,Chinese Restaurant,P.F. Chang's,3.0,28,9,2,Food,3,1
1583,874,1,213,35.297044,-80.755528,21:49:48,2012612,Combined,Vegetarian / Vegan Restaurant,Zizis Vegan Take-Out,4.0,203,5,2,Food,3,21
1585,1074,0,213,35.31260200000001,-80.71860699999998,22:57:13,2012612,Independent,Residential Building (Apartment / Condo),49 North Apartments,2.0,112,5,8,Residence,3,22
645,455,0,213,35.21341500000001,-80.843802,3:35:38,2012618,Independent,American Restaurant,Big Chill,4.0,32,0,2,Food,3,3
1585,1074,0,213,35.31260200000001,-80.71860699999998,17:12:49,2012618,Independent,Residential Building (Apartment / Condo),49 North Apartments,2.0,112,5,8,Residence,3,17
1494,1021,0,213,35.31163400000001,-80.745148,17:58:43,2012618,Independent,Bakery,Panera Bread,3.5,91,5,2,Food,3,17
1587,1076,0,213,35.135667,-80.73768000000003,15:24:17,2012703,Independent,Cafe,Sushi Star,3.5,103,8,2,Food,5,15
1583,874,1,213,35.297044,-80.755528,16:24:35,2012703,Combined,Vegetarian / Vegan Restaurant,Zizis Vegan Take-Out,4.0,203,5,2,Food,5,16
1586,1075,0,213,35.314885,-80.700257,19:57:09,2012703,Independent,Grocery Store,Food Lion,3.0,19,5,5,Shop & Service,5,19
695,489,0,213,35.31590100000001,-80.700524,20:01:33,2012703,Independent,Post Office,US Post Office,2.5,20,5,6,Professional & Other Places,5,20
239,169,1,213,35.310367,-80.75224399999998,22:33:46,2012703,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,5,2,Food,5,22
1585,1074,0,213,35.31260200000001,-80.71860699999998,12:13:24,2012707,Independent,Residential Building (Apartment / Condo),49 North Apartments,2.0,112,5,8,Residence,2,12
183,135,0,213,35.293192,-80.764081,19:00:40,2012707,Independent,Furniture / Home Store,IKEA,3.5,75,5,5,Shop & Service,2,19
253,178,1,213,35.29672100000001,-80.738676,12:57:33,2012711,Combined,Grocery Store,Harris Teeter,4.0,19,5,5,Shop & Service,2,12
1583,874,1,213,35.297044,-80.755528,22:50:43,2012711,Combined,Vegetarian / Vegan Restaurant,Zizis Vegan Take-Out,4.0,203,5,2,Food,2,22
886,612,0,213,35.337242,-80.714341,0:18:25,2012712,Independent,Residential Building (Apartment / Condo),Arwen Vista,2.0,112,5,8,Residence,2,0
1585,1074,0,213,35.31260200000001,-80.71860699999998,1:18:29,2012712,Independent,Residential Building (Apartment / Condo),49 North Apartments,2.0,112,5,8,Residence,2,1
402,288,0,213,35.191699,-80.803732,13:20:36,2012713,Independent,Doctor's Office,CMC-Randolph Behavioral Health Center,2.0,65,1,6,Professional & Other Places,3,13
1588,377,1,213,35.303521999999994,-80.748775,13:47:03,2012713,Combined,Electronics Store,CPR Cell Phone Repair Charlotte University City,4.0,41,5,5,Shop & Service,3,13
1589,1077,0,213,35.324858,-80.735487,18:08:16,2012713,Independent,Residential Building (Apartment / Condo),Highlands at Alexander Pointe by Greystar,2.5,112,5,8,Residence,3,18
184,136,0,213,35.295145,-80.757923,19:09:46,2012718,Independent,Department Store,Walmart Supercenter,2.0,61,5,5,Shop & Service,2,19
886,612,0,213,35.337242,-80.714341,19:29:51,2012718,Independent,Residential Building (Apartment / Condo),Arwen Vista,2.0,112,5,8,Residence,2,19
719,507,0,213,35.21530100000001,-80.83396,13:43:05,2012905,Independent,Bank,State Employees Credit Union,3.5,31,0,5,Shop & Service,2,13
191,141,0,213,35.203193,-80.840987,20:09:50,2012905,Independent,Hospital,Levine Children's Hospital,3.5,77,0,6,Professional & Other Places,2,20
1494,1021,0,213,35.31163400000001,-80.745148,13:00:55,2013409,Independent,Bakery,Panera Bread,3.5,91,5,2,Food,2,13
974,675,0,213,35.337987,-80.75746600000002,21:57:39,2013409,Independent,Japanese Restaurant,Toyama Express,3.5,104,5,2,Food,2,21
852,588,0,213,35.198747,-80.743032,13:41:38,2013412,Independent,Government Building,US Social Security Administration,3.5,34,8,6,Professional & Other Places,2,13
1530,222,1,213,35.317369,-80.73961700000002,17:24:59,2013412,Combined,Caribbean Restaurant,Caribbean Hut,3.5,193,5,2,Food,2,17
1590,1078,0,214,35.057481,-80.84859300000002,13:05:19,2013420,Independent,Spa / Massage,Spa at Ballantyne,3.5,59,6,5,Shop & Service,2,13
397,4,1,214,35.239398,-80.84540600000003,22:44:01,2013420,Combined,General Entertainment,AvidXChange Music Factory,3.5,117,0,0,Arts & Entertainment,2,22
1293,887,0,214,35.211418,-80.85852,0:08:24,2013522,Independent,Gastropub,Sunset Club,3.0,161,0,2,Food,3,0
482,342,0,214,35.202186,-80.82459,16:03:28,2013522,Independent,Coffee Shop,Starbucks,3.5,12,0,2,Food,3,16
813,291,1,214,35.22052100000001,-80.81249,21:07:22,2013522,Combined,Thrift / Vintage Store,"Clark's Antiques,Imports & Stuff",2.5,62,1,5,Shop & Service,3,21
1591,116,1,215,35.152531,-80.831121,21:51:09,2013112,Combined,Lingerie Store,Victoria's Secret,3.0,204,3,5,Shop & Service,6,21
502,116,1,215,35.152442,-80.83315400000002,22:19:00,2013112,Combined,Clothing Store,Hollister,2.5,76,3,5,Shop & Service,6,22
1400,116,1,215,35.152371,-80.83407199999998,22:20:11,2013112,Combined,Furniture / Home Store,The Container Store,4.0,75,3,5,Shop & Service,6,22
1592,116,1,215,35.151655,-80.832902,22:32:58,2013112,Combined,Boutique,Burberry,4.0,174,3,5,Shop & Service,6,22
952,116,1,215,35.151354,-80.832617,22:36:33,2013112,Combined,Jewelry Store,Tiffany & Company,4.0,171,3,5,Shop & Service,6,22
874,603,0,215,35.146512,-80.826716,23:28:44,2013112,Independent,Chinese Restaurant,P.F. Chang's,3.0,28,3,2,Food,6,23
151,114,0,216,35.105234,-80.943446,0:06:48,20121013,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,2,0
691,488,0,216,35.224912,-80.83965500000002,13:32:53,20121013,Independent,Basketball Stadium,Charlotte Hornets,4.0,149,0,0,Arts & Entertainment,2,13
21,18,1,216,35.088073,-80.86281899999999,1:03:55,2012419,Combined,Sports Bar,Fox & Hound,2.5,15,6,1,Nightlife Spot,2,1
907,21,1,216,35.224938,-80.842177,18:11:17,2012419,Combined,Wings Joint,Wild Wing Cafe,2.5,92,0,2,Food,2,18
1013,703,0,216,35.221888,-80.843604,1:51:47,2012527,Independent,Wings Joint,Buffalo Wild Wings,2.0,92,0,2,Food,3,1
859,225,1,216,35.227848,-80.84190799999998,3:12:39,2012527,Combined,Bar,Prohibition Bar,3.0,7,0,1,Nightlife Spot,3,3
476,228,1,216,35.225867,-80.84227299999998,4:28:23,2012527,Combined,Nightclub,Suite,2.0,123,0,1,Nightlife Spot,3,4
543,228,1,216,35.225718,-80.842252,2:56:30,2012530,Combined,Bar,Rooftop 210,3.0,7,0,1,Nightlife Spot,2,2
540,225,1,216,35.227954,-80.841814,3:59:12,2012530,Combined,Bar,The Attic Bar,3.5,7,0,1,Nightlife Spot,2,3
953,660,0,216,35.087862,-80.850888,16:28:48,2012606,Independent,Burrito Place,Chipotle Mexican Grill,3.0,49,6,2,Food,2,16
1593,1079,0,216,35.086648,-80.849517,21:37:44,2012606,Independent,Gym / Fitness Center,Planet Fitness - Charlotte - Carmel Commons,3.0,57,6,5,Shop & Service,2,21
91,66,0,216,35.191451,-80.84429,14:48:30,2012713,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,14
1528,39,1,216,35.088415000000005,-80.877013,22:41:43,2012713,Combined,Steakhouse,LongHorn Steakhouse,3.5,125,6,2,Food,2,22
1594,1080,0,217,35.211054,-80.690937,14:58:06,20121203,Independent,Fast Food Restaurant,Chick-fil-A,4.0,27,8,2,Food,3,14
1595,1081,0,217,35.2032,-80.74891,19:14:20,20121203,Independent,Automotive Shop,Mister Car Wash,3.5,21,1,5,Shop & Service,3,19
512,365,1,217,35.213018,-80.688958,21:05:00,20121203,Combined,Department Store,Food Lion,4.0,61,8,5,Shop & Service,3,21
184,136,0,217,35.295145,-80.757923,19:23:32,20121204,Independent,Department Store,Walmart Supercenter,2.0,61,5,5,Shop & Service,2,19
684,485,0,217,35.305787,-80.75088000000002,19:45:55,20121204,Independent,Bank,Bank of America,2.5,31,5,5,Shop & Service,2,19
552,394,0,217,35.209126,-80.694387,18:11:27,20121205,Independent,Department Store,Target,3.5,61,8,5,Shop & Service,2,18
333,238,1,217,35.175808,-80.802255,19:07:31,20121205,Combined,Mexican Restaurant,Salsarita's Fresh Mexican Grill,3.0,24,3,2,Food,2,19
919,29,1,217,35.08684,-80.848869,0:42:02,20121215,Combined,Wings Joint,Flip-a-Lo????????????????ÃÂÃÂ?s,4.0,92,6,2,Food,2,0
1408,967,0,217,35.08683,-80.876983,17:42:48,20121215,Independent,Seafood Restaurant,Red Lobster,2.5,42,6,2,Food,2,17
239,169,1,217,35.310367,-80.75224399999998,21:27:30,2013708,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,5,2,Food,2,21
298,216,1,217,35.296316,-80.74919200000002,23:01:32,2013708,Combined,Hardware Store,The Home Depot,3.0,26,5,5,Shop & Service,2,23
151,114,0,218,35.105234,-80.943446,15:08:32,2012626,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,6,15
151,114,0,218,35.105234,-80.943446,16:25:24,2012626,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,6,16
151,114,0,218,35.105234,-80.943446,17:16:50,2012626,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,6,17
151,114,0,218,35.105234,-80.943446,17:45:49,2012626,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,6,17
151,114,0,218,35.105234,-80.943446,18:34:41,2012626,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,6,18
151,114,0,218,35.105234,-80.943446,19:12:13,2012626,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,6,19
6,4,1,219,35.239036,-80.845063,0:41:52,20121228,Combined,Nightlife Spot,World Nightclub,2.0,6,0,1,Nightlife Spot,2,0
392,281,0,219,35.24060700000001,-80.845191,3:22:27,20121228,Independent,Beer Garden,VBGB Beer Hall and Garden,4.5,113,0,9,Event,2,3
